x1,x2,x3
99.99999980094817,99.99999980094817,99.99999980094817
76.65336333353446,76.65336333353446,88.36091310991326
61.23587204704123,61.23587204704123,78.07658640722028
49.4291046226372,49.4291046226372,68.9887543522203
39.7853124186953,39.7853124186953,60.9587211106697
32.03101326279864,32.03101326279864,53.86526478535213
26.04202573886799,26.04202573886799,47.59442013845125
21.64480865083688,21.64480865083688,42.055282577565244
18.454668154364356,18.454668154364356,37.16100768402929
16.031893530494173,16.031893530494173,32.83715509738263
14.208431077489536,14.208431077489536,29.016651425166977
12.85843200311691,12.853243512211066,25.637432769729962
11.1016254351986,11.853438304640754,22.654904820572664
9.806834375836189,11.120406831143136,20.0181273451603
8.62760350716626,10.588506739657213,17.68820094738338
7.56470740096109,10.207144041294875,15.62951458332159
6.65810221002922,9.933507249585404,13.811445443279755
5.881555989624093,9.73715521918685,12.203941378233168
5.1973559451347775,9.593590908382957,10.783198800971274
4.590746106394768,9.490887860959695,9.529278220037295
4.054038930183474,9.417591196994096,8.41848379491612
